external_key,external_short,external_full,proposed_party_id,current_party_id,action,n_oracles_present,n_oracles_agreeing,oracles_agreeing,oracles_disagreeing,verdict,curator_note,curator_source_id
5878,NLIP,Nirmal India Party,parties.IN.NLIP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5188,NLP,Loktantrik Party Peoples,parties.IN.NLP,parties.IN.NLP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5566,NmC,Namma Congress,parties.IN.NMC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5810,NMG,NAV MAHARASHTRABADI GOMANTAK,parties.IN.NMG,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11808,NMNP,Nidaya Malik (N) Party,parties.IN.NMNP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5648,NMP,National Minorities Party,parties.IN.NMP,parties.IN.NMP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5539,NND,NAGA NATIONAL DEMOCRATIC PARTY,parties.IN.NND,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17098,NNKP,National Nava Kranthi Party,parties.IN.NNKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5541,NNLP,Naga National Party,parties.IN.NNLP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24526,NNMP,Navnirman Party,parties.IN.NNMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11810,NNO,NAGALAND NATIONALIST ORGANISATION,parties.IN.NNO,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5939,NNPT,Nyaynishth Prajatantra,parties.IN.NNPT,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11811,NOC,National Organisation Congress,parties.IN.NOC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5897,NOTA,None of the Above,parties.IN.NOTA,parties.IN.NOTA,match,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
11812,NP,Nationalist Party,parties.IN.NP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11814,NPAP,NATIONAL PANTHERS PARTY,parties.IN.NPAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11819,NPC,Nagaland Peoples Council,parties.IN.NPC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5545,NPF,Naga People's Front,parties.IN.NPF,parties.IN.NPF,conflict,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,abbreviation/slug collision: TCPD party shares a short with a different canonical party. Curator: mint TCPD as a new id (e.g. parties.IN.<UPPER_FULL_PREFIX>) and add the upstream short to canonical's aliases only if both parties genuinely share the publisher's preferred short.,src-4040a970f10c
5671,NPEP,Nagaland Peoples Party,parties.IN.NPP,parties.IN.NPP,conflict,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,abbreviation/slug collision: TCPD party shares a short with a different canonical party. Curator: mint TCPD as a new id (e.g. parties.IN.<UPPER_FULL_PREFIX>) and add the upstream short to canonical's aliases only if both parties genuinely share the publisher's preferred short.,src-4040a970f10c
5651,NPPS,National Peace Party Secular,parties.IN.NPPS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5813,NPRP,Nava Praja Rajyam Party,parties.IN.NPRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5800,NPSF,Nationalist People's Front,parties.IN.NPSF,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5841,NPT,Navodayam Party,parties.IN.NPT,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24352,NRCong,National Republican Congress,parties.IN.NRCONG,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17092,NRCP,Navarang Congress Party,parties.IN.NRCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11826,NRP,NATIONAL REPUBLICAN PARTY,parties.IN.NRP,parties.IN.NRP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5568,NRSN,Narayani Sena,parties.IN.NRSN,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24527,NRSP,New Rashtriya Samaj Party,parties.IN.NRSP,parties.IN.NRSP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5838,NSAM,Navjawan Sangharsh Morcha,parties.IN.NSAM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5817,NSamP,Navbahujan Samajparivartan Party,parties.IN.NSAMP,parties.IN.NSAMP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24472,NSBHP,Navsarjan Bharat Party,parties.IN.NSBHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5877,NSBP,Nirjatita Samaj Biplabi Party,parties.IN.NSBP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5676,NSC,National Secular Conference,parties.IN.NSC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
18275,NSCBRAP,Netaji Subhash Chander Bose Rashtriya Azad Party,parties.IN.NSCBRAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5678,NSCP,National Secular Party,parties.IN.NSCP,parties.IN.NSCP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5870,NSM,New Socialist Movement,parties.IN.NSM,parties.IN.NSM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5872,NSMP,New Socialist Movement Party,parties.IN.NSMP,parties.IN.NSMP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5679,NSP,National Students Party,parties.IN.NSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5876,NSPI,Nirdhan Samaj Party of India,parties.IN.NSPI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24524,NSPU,National Socialist Party (United),parties.IN.NSPU,parties.IN.NSPU,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
11831,NSSP,Niswarth Sewa Party,parties.IN.NSSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11833,NSTP,Naari Shakti Party,parties.IN.NSTP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5533,NTK,Naam Tamilar Katchi,parties.IN.NTK,parties.IN.NTK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
16297,NTP,National Tiger Party,parties.IN.NTP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11834,NTRTDP(LP),NTR Telugu Desam Party (Lakshmi Parvathi),parties.IN.NTRTDP_LP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5682,nuzp,National Unionist Zamindara Party,parties.IN.NUZP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5538,NVAS,Nag Vidarbha Andolan Samiti,parties.IN.NVAS,parties.IN.NVAS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5855,NVMK,Nesavaalar Munnetrak Kattchi,parties.IN.NVMK,parties.IN.NVMK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5803,NVPP,Native People's Party,parties.IN.NVPP,parties.IN.NVPP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5814,NVSP,Nava Samaj Party,parties.IN.NVSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24528,NYAYPR,Nyay Party,parties.IN.NYAYPR,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5844,NYBP,Naya Bharat Party,parties.IN.NYBP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11839,NYP,National Youth Party,parties.IN.NYP,parties.IN.NYP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5946,OCG,ORISSA CONGRESS,parties.IN.OCG,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5945,OCP,Orissa Communist Party,parties.IN.OCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5947,OGP,Orissa Gana Parishad,parties.IN.OGP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5940,ojm,Odisha Jan Morcha,parties.IN.OJM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11841,OMM,Orissa Mukti Morcha,parties.IN.OMM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5941,OP,Ojaswi Party,parties.IN.OP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24529,OPD,Odisha Pragati Dal,parties.IN.OPD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11842,OPF,WEAT ORISSA PEOPLES FRONT,parties.IN.OPF,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11843,OVP,Orissa Vikas Parishad,parties.IN.OVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6281,PAJD,Purvanchal Janta Dal,parties.IN.PAJD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6189,PAP,Prajatantra Aadhar Party,parties.IN.PAP,parties.IN.PAP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5979,PaPOI,Patriotic Party Of India,parties.IN.PAPOI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24349,,Paradise Party,parties.IN.PARADISE_PARTY,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6276,PB,Puratchi Bharatham,parties.IN.PB,parties.IN.PB,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5977,PBGM,Paschimbanga Garotantrik Manch,parties.IN.PBGM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6124,PBHP,Praja Bharath Party,parties.IN.PBHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
14876,PBI,PROUSTISH BLOC OF INDIA,parties.IN.PBI,parties.IN.PBI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5975,PBK,PASCHIM BNGLA KRISHAK SAMAJ,parties.IN.PBK,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24972,PBLBRP,Prabal Bharat Party,parties.IN.PBLBRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6074,PBLP,Phule Bharti Lok Party,parties.IN.PBLP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24533,pbpa,Prajasattak Bharat Paksha,parties.IN.PBPA,parties.IN.PBPA,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
11855,PBRML,PACHIM BANGA RAJYA MUSLIM LEAGUE,parties.IN.PBRML,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6201,PBRP,Prithak Bastar Rajya Party,parties.IN.PBRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6190,PBSD,Prajatantrik Bahujan Shakti Dal,parties.IN.PBSD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5953,PCHP,Panch Party,parties.IN.PCHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16335,PCHVP,Paschimanchal Vikas Party,parties.IN.PCHVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6038,PDA,People's Democratic Alliance,parties.IN.PDA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6259,PDC,PUBLIC DEMANDS IMPLEMENTATION CONVENTION,parties.IN.PDC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6021,PDCI,People's Democratic Conference of India,parties.IN.PDCI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5956,PDD,Param Digvijay Dal,parties.IN.PDD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6269,PDemP,Punjab Democratic Party,parties.IN.PDEMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11858,PDF,People's Democratic Front,parties.IN.PDF,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6039,PDFO,People's Democratic Forum,parties.IN.PDFO,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11861,PDI,PEOPLES DEMOCRACY OF INDIA,parties.IN.PDI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11862,PDL,Pandav Dal,parties.IN.PDL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11864,PDLI,PEOPLES DEMOCRATIC LEAGUE OF INDIA,parties.IN.PDLI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6025,PDM,People's Democratic Movement,parties.IN.PDM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6045,PDP,Peoples Democratic Party,parties.IN.PDP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5969,PDS,Party for Democratic Socialism,parties.IN.PDS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5995,PECP,Peace Party,parties.IN.PECP,parties.IN.PECP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6057,PPIS,People's Party of India(secular),parties.IN.PEOPLE_S_PARTY_OF_INDIA_SECULAR,parties.IN.PEOPLE_S_PARTY_OF_INDIA_SECULAR,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6037,PEPART,People??_s Party,parties.IN.PEPART,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6046,PFR,PEOPLES FRONT,parties.IN.PFR,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11876,PG,Peoples Guardian,parties.IN.PG,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16357,PGSP,Pragatisheel Samaj Party,parties.IN.PGSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11878,PHJ,PROGRESSIVE HUL JHARKHAND,parties.IN.PHJ,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6205,PHJD,Progressive Hool Jharkhand Party,parties.IN.PHJD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24532,PHJSP,Prahar Janshakti Party,parties.IN.PHJSP,parties.IN.PHJSP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
11883,PHK,PAVITRA HINDUSTAN KAAZHAGAM,parties.IN.PHK,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6098,PHRC,Poorvanchal Rashtriya Congress,parties.IN.PHRC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11887,PHSP,Pichhra Samaj Party,parties.IN.PHSP,parties.IN.PHSP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6198,pjdl,Prem Janata Dal,parties.IN.PJDL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6270,PJM,PUNJAB JANATA MORCHA,parties.IN.PJM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6271,PJP,PUNJAB JANTA PARTY,parties.IN.PJP,parties.IN.PJP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6178,PJSP,Prajaa Swaraaj Party,parties.IN.PJSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11888,PKD,PUNJAB KAIRON DAL,parties.IN.PKD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11889,PKMK,Pachai Kudi Makkal Katchi,parties.IN.PKMK,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16650,PLBP,People??s Liberal Party,parties.IN.PLBP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6191,PLED,Prajatantrik Lok Ekta Dal,parties.IN.PLED,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6107,PLM,Pragatisheel Lok Manch,parties.IN.PLM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11890,PLP,Punjab Labour Party,parties.IN.PLP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6266,PMC,Pudhucherry Makkal Congress,parties.IN.PMC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6082,PMhP,Pichhravarg Mahapanchayat Party,parties.IN.PMHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11891,PMK,Pattali Makkal Katchi,parties.IN.PMK,parties.IN.PMK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6207,PML,PROGRESSIVE MUSLIM LEAGUE,parties.IN.PML,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6090,PMM,Pondicherry Mannila Makkal Munnani,parties.IN.PMM,parties.IN.PMM,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
11905,PMP,Parmarth Party,parties.IN.PMP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6283,PMPT,Purvanchal Mahapanchayat,parties.IN.PMPT,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6109,pms,Pragatisheel Magahi Samaj,parties.IN.PMS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11906,PMSP,Pragatisheel Manav Samaj Party,parties.IN.PMSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11912,PNF,PUNJAB NAYA FRONT,parties.IN.PNF,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6288,PNK,Puthiya Needhi Katchi,parties.IN.PNK,parties.IN.PNK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24378,PNP,Pravasi Nivasi Party,parties.IN.PNP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11933,PnPP,Punjab People's Party,parties.IN.PNPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6014,PNPT,Pedarikam Nirumulana Party,parties.IN.PNPT,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24340,,Political Justice Party,parties.IN.POLITICAL_JUSTICE_PARTY,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6092,POOPEP,Poorvanchal People's Party,parties.IN.POOPEP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24530,POUI,Party of United Indians,parties.IN.POUI,parties.IN.POUI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
11914,PP,Praja Party,parties.IN.PP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6028,PPA,People's Party of Arunachal,parties.IN.PPA,parties.IN.PPA,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6016,PPC,PEOPLE'S CONFERENCE,parties.IN.PPC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6048,PpGP,Peoples Green Party,parties.IN.PPGP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11918,PPI,PEOPLES PARTY OF INDIA,parties.IN.PPI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6054,PPID,Peoples Party of India (Democratic),parties.IN.PPID,parties.IN.PPID,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
11923,PPNMS,POLITICAL PARTY OF NATIONAL MANAGEMENT SERVICE,parties.IN.PPNMS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6298,PPOI,Pyramid Party of India,parties.IN.PPOI,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6035,PPOP,People's Party Of Punjab,parties.IN.PPOP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6126,PPP,Praja Parivartan Party,parties.IN.PPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6180,pps,Prajashakti Party Samdarshi,parties.IN.PPS,parties.IN.PPS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
11934,PPVP,PUNJAB PRADESH VIKASH PARTY,parties.IN.PPVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24973,PRAJAP,Pragatisheel Janta Party,parties.IN.PRAJAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6179,PRAJAPA,Prajamandal Party,parties.IN.PRAJAPA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6132,PRAP,Praja Rajyam Party,parties.IN.PRAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6176,PRARP,Prajaa Raita Raajya Paksha,parties.IN.PRARP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11936,PRBD,Purvanchal Rajya Banao Dal,parties.IN.PRBD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24531,PRBHPRP,Prabuddha Bharat Prajasattak Party,parties.IN.PRBHPRP,parties.IN.PRBHPRP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6067,PRBP,Peoples Republican Party,parties.IN.PRBP,parties.IN.PRBP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
11942,PRCP,Prabuddha Republican Party,parties.IN.PRCP,parties.IN.PRCP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6203,PrDP,Progressive Democratic Party,parties.IN.PRDP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5955,PREP,Panthers Republican Party,parties.IN.PREP,parties.IN.PREP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
11945,PRISM,Peoples Representation for Identity and Status of Mizoram (PRISM) Party,parties.IN.PRISM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6073,PRJA,Peoples Resurgence and Justice Alliance,parties.IN.PRJA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24460,PRJP,Prithviraj Janshakti Party,parties.IN.PRJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24343,,Progressive People's Party,parties.IN.PROGRESSIVE_PEOPLE_S_PARTY,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11946,PRP,Panchayat Raj Party,parties.IN.PRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11947,PRPI,Professionals Party of India,parties.IN.PRPI,parties.IN.PRPI,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6130,PRRP,Praja Raj Party,parties.IN.PRRP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6134,PRSHP,Praja Shanthi Party,parties.IN.PRSHP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6192,PRSP,Prajatantrik Samadhan Party,parties.IN.PRSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6133,PrStP,Praja Satta Party,parties.IN.PRSTP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6076,PSAVKP,Pichhada Samanya Alpsankhyak Vyapari Kisan Party,parties.IN.PSAVKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16964,PSJP,Parivartan Samaj Party,parties.IN.PSJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
11985,PSP,PRAGATI SHEEL PARTY,parties.IN.PSP,parties.IN.PSP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6195,PSPART,Prajatantrik Samajvadi Party,parties.IN.PSPART,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17283,PSPL,Pragatishil Samajwadi Party (Lohia),parties.IN.PSPL,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6078,PSPU,Pichhara Samaj Party United,parties.IN.PSPU,parties.IN.PSPU,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6197,PSS,PRATAP SHIV SENA,parties.IN.PSS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6248,PSSS,Proutist Sarva Samaj Samiti,parties.IN.PSSS,parties.IN.PSSS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6091,PSWAM,Poorna Swaraj Manch,parties.IN.PSWAM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12001,PT,Puthiya Tamilagam,parties.IN.PT,parties.IN.PT,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
5952,PTC,Palin Tribals Councils of Assam,parties.IN.PTC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6280,PTK,Puratchikara Thozilalar Katchi,parties.IN.PTK,parties.IN.PTK,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
12008,PTSS,Proutist Sarva Samaj Party,parties.IN.PTSS,parties.IN.PTSS,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
24476,PUDEP,Puducherry Development  Party,parties.IN.PUDEP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24534,PUJP,Purvanchal Janta Party (Secular),parties.IN.PUJP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24393,PUNEKP,Punjab Ekta Party,parties.IN.PUNEKP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24391,PUNP,People’s Union Party,parties.IN.PUNP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6263,PuPP,Public Political Party,parties.IN.PUPP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
5978,PUPVP,Pashchimi Uttar Pradesh Vikas Party,parties.IN.PUPVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6275,PVCP,Punjab Vikas Congress Party,parties.IN.PVCP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12015,PVP,AKHIL BARATIYA PICHHRA VARG PARTY,parties.IN.PVP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12017,PVP(P),PUNJAB VIKAS PARTY (PUNJAB),parties.IN.PVP_P,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12018,PWA,TAMIL NADU PEOPLES WELFARE ASSOCIATION,parties.IN.PWA,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12019,PWP,PEASANT WORKER PARTY,parties.IN.PWP,parties.IN.PWP,enrich,2,2,tcpd-parties|yen-gov-canonical,,VERIFIED,,
6306,QED,Qaumi Ekta Dal,parties.IN.QED,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
8576,QJD,XXX,parties.IN.QJD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6307,QM,QUAMI MORCHA,parties.IN.QM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
17996,QP,Expanded Party name not released by the ECI,parties.IN.QP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6416,RaAD,Rashtriya Ambedkar Dal,parties.IN.RAAD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6405,RaAP,Rashtriya Adarsh Party,parties.IN.RAAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16398,RaBaP,Rashtriya Bandhutwa Party,parties.IN.RABAP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6400,RABP,Rashtriya Aadiwasi Bahujan Party,parties.IN.RABP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
18465,RABSP,Rashtriya Bhagidari Samaj Party,parties.IN.RABSP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16399,RAC,Rashtriya Congress (Babu Jagjivanram),parties.IN.RAC,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24359,RACHEP,Rashtrawadi Chetna Party,parties.IN.RACHEP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16400,RaCP,Rashtriya Congress(J) Party,parties.IN.RACP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
12029,RAD,Rashtriya Agraniye Dal,parties.IN.RAD,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6427,RADM,Rashtriya Azad Manch,parties.IN.RADM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6414,RADP,RASHTRIYA ALPSANKHYAK DALIT PARTY,parties.IN.RADP,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
24355,RAHIS,Rashtriya Hind Sena,parties.IN.RAHIS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
16390,RAHM,Rashtriya Ahinsa Manch,parties.IN.RAHM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6475,RAHS,Rashtriya Hindustan Sena Karnataka,parties.IN.RAHS,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
6477,RAIM,Rashtriya Indepndent Morcha,parties.IN.RAIM,,mint-new,1,1,tcpd-parties,,UNVERIFIED,,
